Year,Country,ISO3,Antimicrobial,DDD,Sector
2000,"Dominican Republic",DOM,Trimethoprim,1505281.38,Retail
2000,"Ecuador ",ECU,Aminoglycosides,3926006.00,Retail
2000,"Ecuador ",ECU,"Broad spectrum penicillins",25820865.58,Retail
2000,"Ecuador ",ECU,Carbapenems,4972.31,Retail
2000,"Ecuador ",ECU,Cephalosporins,3367252.77,Retail
2000,"Ecuador ",ECU,Chloramphenicols,1227103.13,Retail
2000,"Ecuador ",ECU,Fluoroquinolones,5505940.94,Retail
2000,"Ecuador ",ECU,Glycopeptides,1930.55,Retail
2000,"Ecuador ",ECU,Glycylcyclines,0.00,Retail
2000,"Ecuador ",ECU,Macrolides,3740059.25,Retail
2000,"Ecuador ",ECU,Monobactams,406.81,Retail
2000,"Ecuador ",ECU,"Narrow spectrum penicillins",2873759.50,Retail
2000,"Ecuador ",ECU,Others,417471.16,Retail
2000,"Ecuador ",ECU,Oxazolidinones,0.00,Retail
2000,"Ecuador ",ECU,Phosphonics,177353.80,Retail
2000,"Ecuador ",ECU,Tetracyclines,3757679.75,Retail
2000,"Ecuador ",ECU,Trimethoprim,10020245.00,Retail
2000,"Egypt ",EGY,Aminoglycosides,11384396.00,Retail
2000,"Egypt ",EGY,"Broad spectrum penicillins",151715240.50,Retail
2000,"Egypt ",EGY,Carbapenems,10351.36,Retail
2000,"Egypt ",EGY,Cephalosporins,35814253.25,Retail
2000,"Egypt ",EGY,Chloramphenicols,5029458.00,Retail
2000,"Egypt ",EGY,Fluoroquinolones,11304716.11,Retail
2000,"Egypt ",EGY,Glycopeptides,543.56,Retail
2000,"Egypt ",EGY,Macrolides,14977503.00,Retail
2000,"Egypt ",EGY,Monobactams,387.10,Retail
2000,"Egypt ",EGY,"Narrow spectrum penicillins",3055950.25,Retail
2000,"Egypt ",EGY,Others,4908540.19,Retail
2000,"Egypt ",EGY,Oxazolidinones,0.00,Retail
2000,"Egypt ",EGY,Polymyxins,619372.00,Retail
2000,"Egypt ",EGY,Tetracyclines,25452688.00,Retail
2000,"Egypt ",EGY,Trimethoprim,34254472.00,Retail
2000,Estonia,EST,Aminoglycosides,145369.08,Hospital/Retail
2000,Estonia,EST,"Broad spectrum penicillins",2222015.15,Hospital/Retail
2000,Estonia,EST,Carbapenems,0.00,Hospital/Retail
2000,Estonia,EST,Cephalosporins,356562.46,Hospital/Retail
2000,Estonia,EST,Fluoroquinolones,355648.29,Hospital/Retail
2000,Estonia,EST,Glycopeptides,105.74,Hospital/Retail
2000,Estonia,EST,Macrolides,705201.94,Hospital/Retail
2000,Estonia,EST,Monobactams,0.00,Hospital/Retail
2000,Estonia,EST,"Narrow spectrum penicillins",131382.84,Hospital/Retail
2000,Estonia,EST,Others,2346.10,Hospital/Retail
2000,Estonia,EST,Oxazolidinones,0.00,Hospital/Retail
2000,Estonia,EST,Polymyxins,0.00,Hospital/Retail
2000,Estonia,EST,Tetracyclines,1911603.00,Hospital/Retail
2000,Estonia,EST,Trimethoprim,735884.94,Hospital/Retail
2000,Finland,FIN,Aminoglycosides,123064.73,Hospital/Retail
2000,Finland,FIN,"Broad spectrum penicillins",6039214.98,Hospital/Retail
2000,Finland,FIN,Carbapenems,83930.74,Hospital/Retail
2000,Finland,FIN,Cephalosporins,4591404.31,Hospital/Retail
2000,Finland,FIN,Fluoroquinolones,2250769.79,Hospital/Retail
2000,Finland,FIN,Glycopeptides,63570.36,Hospital/Retail
2000,Finland,FIN,Glycylcyclines,0.00,Hospital/Retail
2000,Finland,FIN,Lipopeptides,0.00,Hospital/Retail
2000,Finland,FIN,Macrolides,3796583.25,Hospital/Retail
2000,Finland,FIN,Monobactams,586.68,Hospital/Retail
2000,Finland,FIN,"Narrow spectrum penicillins",3866082.75,Hospital/Retail
2000,Finland,FIN,Others,25070.58,Hospital/Retail
2000,Finland,FIN,Oxazolidinones,0.00,Hospital/Retail
2000,Finland,FIN,Tetracyclines,7279501.00,Hospital/Retail
2000,Finland,FIN,Trimethoprim,6018595.50,Hospital/Retail
2000,France,FRA,Aminoglycosides,7951581.00,Hospital/Retail
2000,France,FRA,"Broad spectrum penicillins",398106306.26,Hospital/Retail
2000,France,FRA,Carbapenems,602505.88,Hospital/Retail
2000,France,FRA,Cephalosporins,148365197.00,Hospital/Retail
2000,France,FRA,Chloramphenicols,137968.31,Hospital/Retail
2000,France,FRA,Fluoroquinolones,42866925.50,Hospital/Retail
2000,France,FRA,Glycopeptides,1258468.13,Hospital/Retail
2000,France,FRA,Glycylcyclines,0.00,Hospital/Retail
2000,France,FRA,Lipopeptides,0.00,Hospital/Retail
2000,France,FRA,Macrolides,160519872.00,Hospital/Retail
2000,France,FRA,Monobactams,13728.00,Hospital/Retail
2000,France,FRA,"Narrow spectrum penicillins",19038678.00,Hospital/Retail
2000,France,FRA,Others,11134273.79,Hospital/Retail
2000,France,FRA,Oxazolidinones,0.00,Hospital/Retail
2000,France,FRA,Phosphonics,42478.67,Hospital/Retail
2000,France,FRA,Polymyxins,339491.69,Hospital/Retail
2000,France,FRA,Tetracyclines,81251688.00,Hospital/Retail
2000,France,FRA,Trimethoprim,11696265.00,Hospital/Retail
2000,"Francophone West Africa",FWA,Aminoglycosides,476932.69,Retail
2000,"Francophone West Africa",FWA,"Broad spectrum penicillins",29262680.19,Retail
2000,"Francophone West Africa",FWA,Carbapenems,0.00,Retail
2000,"Francophone West Africa",FWA,Cephalosporins,2247404.23,Retail
2000,"Francophone West Africa",FWA,Chloramphenicols,1268473.13,Retail
2000,"Francophone West Africa",FWA,Fluoroquinolones,2580737.61,Retail
2000,"Francophone West Africa",FWA,Glycopeptides,20.84,Retail
2000,"Francophone West Africa",FWA,Macrolides,4460633.00,Retail
2000,"Francophone West Africa",FWA,Monobactams,15060.50,Retail
2000,"Francophone West Africa",FWA,"Narrow spectrum penicillins",4455393.00,Retail
2000,"Francophone West Africa",FWA,Others,169998.59,Retail
2000,"Francophone West Africa",FWA,Polymyxins,0.00,Retail
2000,"Francophone West Africa",FWA,Tetracyclines,4993689.00,Retail
2000,"Francophone West Africa",FWA,Trimethoprim,10332048.00,Retail
2000,Germany,DEU,Aminoglycosides,6263350.50,Hospital/Retail
2000,Germany,DEU,"Broad spectrum penicillins",83396964.50,Hospital/Retail
2000,Germany,DEU,Carbapenems,1480343.50,Hospital/Retail
2000,Germany,DEU,Cephalosporins,54057621.75,Hospital/Retail
2000,Germany,DEU,Chloramphenicols,7235.10,Hospital/Retail
2000,Germany,DEU,Fluoroquinolones,40856722.50,Hospital/Retail
2000,Germany,DEU,Glycopeptides,745420.63,Hospital/Retail
2000,Germany,DEU,Glycylcyclines,0.00,Hospital/Retail
2000,Germany,DEU,Lipopeptides,0.00,Hospital/Retail
2000,Germany,DEU,Macrolides,82599288.00,Hospital/Retail
2000,Germany,DEU,Monobactams,1887.39,Hospital/Retail
2000,Germany,DEU,"Narrow spectrum penicillins",39626456.00,Hospital/Retail
2000,Germany,DEU,Others,483364.00,Hospital/Retail
2000,Germany,DEU,Oxazolidinones,0.00,Hospital/Retail
2000,Germany,DEU,Phosphonics,17719.66,Hospital/Retail
2000,Germany,DEU,Polymyxins,153614.41,Hospital/Retail
2000,Germany,DEU,Tetracyclines,83658600.00,Hospital/Retail
2000,Germany,DEU,Trimethoprim,29490186.00,Hospital/Retail
2000,Greece,GRC,Aminoglycosides,621646.13,Retail
2000,Greece,GRC,"Broad spectrum penicillins",38372745.60,Retail
2000,Greece,GRC,Carbapenems,5974.45,Retail
2000,Greece,GRC,Cephalosporins,22950605.88,Retail
2000,Greece,GRC,Chloramphenicols,2769.15,Retail
2000,Greece,GRC,Fluoroquinolones,5769532.21,Retail
2000,Greece,GRC,Glycopeptides,9306.70,Retail
2000,Greece,GRC,Glycylcyclines,0.00,Retail
2000,Greece,GRC,Lipopeptides,0.00,Retail
2000,Greece,GRC,Macrolides,22573746.00,Retail
2000,Greece,GRC,Monobactams,495.34,Retail
2000,Greece,GRC,"Narrow spectrum penicillins",799039.56,Retail
2000,Greece,GRC,Others,440645.41,Retail
2000,Greece,GRC,Oxazolidinones,0.00,Retail
2000,Greece,GRC,Polymyxins,4278.00,Retail
2000,Greece,GRC,Tetracyclines,10608217.00,Retail
2000,Greece,GRC,Trimethoprim,1909369.75,Retail
2000,"Hong Kong ",HKG,Aminoglycosides,255622.41,Hospital/Retail
2000,"Hong Kong ",HKG,"Broad spectrum penicillins",28870155.87,Hospital/Retail
2000,"Hong Kong ",HKG,Carbapenems,68982.30,Hospital/Retail
2000,"Hong Kong ",HKG,Cephalosporins,12630177.52,Hospital/Retail
2000,"Hong Kong ",HKG,Chloramphenicols,198476.06,Hospital/Retail
2000,"Hong Kong ",HKG,Fluoroquinolones,4168045.99,Hospital/Retail
2000,"Hong Kong ",HKG,Glycopeptides,2800.30,Hospital/Retail
2000,"Hong Kong ",HKG,Glycylcyclines,0.00,Hospital/Retail
2000,"Hong Kong ",HKG,Lipopeptides,0.00,Hospital/Retail
2000,"Hong Kong ",HKG,Macrolides,3727059.75,Hospital/Retail
2000,"Hong Kong ",HKG,Monobactams,508.21,Hospital/Retail
2000,"Hong Kong ",HKG,"Narrow spectrum penicillins",6622919.50,Hospital/Retail
2000,"Hong Kong ",HKG,Others,129860.76,Hospital/Retail
2000,"Hong Kong ",HKG,Oxazolidinones,0.00,Hospital/Retail
2000,"Hong Kong ",HKG,Polymyxins,0.00,Hospital/Retail
2000,"Hong Kong ",HKG,Tetracyclines,3413881.00,Hospital/Retail
2000,"Hong Kong ",HKG,Trimethoprim,1014821.63,Hospital/Retail
2000,Hungary,HUN,Aminoglycosides,487056.38,Hospital/Retail
2000,Hungary,HUN,"Broad spectrum penicillins",43318769.93,Hospital/Retail
2000,Hungary,HUN,Carbapenems,80469.10,Hospital/Retail
2000,Hungary,HUN,Cephalosporins,12304925.00,Hospital/Retail
2000,Hungary,HUN,Chloramphenicols,610.51,Hospital/Retail
2000,Hungary,HUN,Fluoroquinolones,4773658.22,Hospital/Retail
2000,Hungary,HUN,Glycopeptides,38247.83,Hospital/Retail
2000,Hungary,HUN,Glycylcyclines,0.00,Hospital/Retail
2000,Hungary,HUN,Macrolides,14750207.00,Hospital/Retail
2000,Hungary,HUN,"Narrow spectrum penicillins",5384747.50,Hospital/Retail
2000,Hungary,HUN,Others,457538.72,Hospital/Retail
2000,Hungary,HUN,Oxazolidinones,0.00,Hospital/Retail
2000,Hungary,HUN,Polymyxins,0.00,Hospital/Retail
2000,Hungary,HUN,Tetracyclines,10441199.00,Hospital/Retail
2000,Hungary,HUN,Trimethoprim,8001465.50,Hospital/Retail
2000,India,IND,Aminoglycosides,84750096.00,Hospital/Retail
2000,India,IND,"Broad spectrum penicillins",727869662.51,Hospital/Retail
2000,India,IND,Carbapenems,0.00,Hospital/Retail
2000,India,IND,Cephalosporins,348032192.00,Hospital/Retail
2000,India,IND,Chloramphenicols,28240806.00,Hospital/Retail
2000,India,IND,Fluoroquinolones,518835548.00,Hospital/Retail
2000,India,IND,Glycopeptides,350808.41,Hospital/Retail
2000,India,IND,Glycylcyclines,0.00,Hospital/Retail
2000,India,IND,Macrolides,260574400.00,Hospital/Retail
2000,India,IND,Monobactams,0.00,Hospital/Retail
2000,India,IND,"Narrow spectrum penicillins",54996464.00,Hospital/Retail
2000,India,IND,Others,39234731.34,Hospital/Retail
2000,India,IND,Oxazolidinones,0.00,Hospital/Retail
2000,India,IND,Polymyxins,0.00,Hospital/Retail
2000,India,IND,Tetracyclines,373873696.00,Hospital/Retail
2000,India,IND,Trimethoprim,349455968.00,Hospital/Retail
2000,"Indonesia ",IDN,Aminoglycosides,1809297.63,Hospital/Retail
2000,"Indonesia ",IDN,"Broad spectrum penicillins",120836420.40,Hospital/Retail
2000,"Indonesia ",IDN,Carbapenems,15278.40,Hospital/Retail
2000,"Indonesia ",IDN,Cephalosporins,13090406.03,Hospital/Retail
2000,"Indonesia ",IDN,Chloramphenicols,18998540.00,Hospital/Retail
2000,"Indonesia ",IDN,Fluoroquinolones,13029682.67,Hospital/Retail
2000,"Indonesia ",IDN,Glycopeptides,5864.92,Hospital/Retail
2000,"Indonesia ",IDN,Glycylcyclines,0.00,Hospital/Retail
2000,"Indonesia ",IDN,Macrolides,25894082.00,Hospital/Retail
2000,"Indonesia ",IDN,Monobactams,107.03,Hospital/Retail
2000,"Indonesia ",IDN,"Narrow spectrum penicillins",2332962.00,Hospital/Retail
2000,"Indonesia ",IDN,Others,289053.79,Hospital/Retail
2000,"Indonesia ",IDN,Oxazolidinones,0.00,Hospital/Retail
2000,"Indonesia ",IDN,Phosphonics,21879.17,Hospital/Retail
2000,"Indonesia ",IDN,Tetracyclines,43757376.00,Hospital/Retail
2000,"Indonesia ",IDN,Trimethoprim,20177100.00,Hospital/Retail
2000,Ireland,IRL,Aminoglycosides,77416.33,Hospital/Retail
2000,Ireland,IRL,"Broad spectrum penicillins",22091042.92,Hospital/Retail
2000,Ireland,IRL,Carbapenems,15449.72,Hospital/Retail
2000,Ireland,IRL,Cephalosporins,3236028.02,Hospital/Retail
2000,Ireland,IRL,Chloramphenicols,0.00,Hospital/Retail
2000,Ireland,IRL,Fluoroquinolones,946805.11,Hospital/Retail
2000,Ireland,IRL,Glycopeptides,66184.77,Hospital/Retail
2000,Ireland,IRL,Glycylcyclines,0.00,Hospital/Retail
2000,Ireland,IRL,Lipopeptides,0.00,Hospital/Retail
2000,Ireland,IRL,Macrolides,3717480.00,Hospital/Retail
2000,Ireland,IRL,Monobactams,366.09,Hospital/Retail
2000,Ireland,IRL,"Narrow spectrum penicillins",2974978.25,Hospital/Retail
2000,Ireland,IRL,Others,39637.23,Hospital/Retail
2000,Ireland,IRL,Oxazolidinones,0.00,Hospital/Retail
2000,Ireland,IRL,Polymyxins,73817.05,Hospital/Retail
2000,Ireland,IRL,Tetracyclines,5252943.00,Hospital/Retail
2000,Ireland,IRL,Trimethoprim,1668869.13,Hospital/Retail
2000,Italy,ITA,Aminoglycosides,7065478.00,Hospital/Retail
2000,Italy,ITA,"Broad spectrum penicillins",184775606.52,Hospital/Retail
2000,Italy,ITA,Carbapenems,1833399.13,Hospital/Retail
2000,Italy,ITA,Cephalosporins,106154724.00,Hospital/Retail
2000,Italy,ITA,Chloramphenicols,138436.67,Hospital/Retail
2000,Italy,ITA,Fluoroquinolones,48392993.63,Hospital/Retail
2000,Italy,ITA,Glycopeptides,2374598.50,Hospital/Retail
2000,Italy,ITA,Glycylcyclines,0.00,Hospital/Retail
2000,Italy,ITA,Lipopeptides,0.00,Hospital/Retail
2000,Italy,ITA,Macrolides,91504632.00,Hospital/Retail
2000,Italy,ITA,Monobactams,76742.64,Hospital/Retail
2000,Italy,ITA,"Narrow spectrum penicillins",727126.94,Hospital/Retail
2000,Italy,ITA,Others,3477192.50,Hospital/Retail
2000,Italy,ITA,Oxazolidinones,0.00,Hospital/Retail
2000,Italy,ITA,Phosphonics,77988.77,Hospital/Retail
2000,Italy,ITA,Polymyxins,63329.00,Hospital/Retail
2000,Italy,ITA,Tetracyclines,11845191.00,Hospital/Retail
2000,Italy,ITA,Trimethoprim,12330021.00,Hospital/Retail
2000,"Japan ",JPN,Aminoglycosides,12843993.00,Hospital/Retail
2000,"Japan ",JPN,"Broad spectrum penicillins",138905014.23,Hospital/Retail
2000,"Japan ",JPN,Carbapenems,28352982.00,Hospital/Retail
2000,"Japan ",JPN,Cephalosporins,454451488.00,Hospital/Retail
2000,"Japan ",JPN,Chloramphenicols,403307.66,Hospital/Retail
2000,"Japan ",JPN,Fluoroquinolones,247223947.47,Hospital/Retail
2000,"Japan ",JPN,Glycopeptides,3081594.25,Hospital/Retail
2000,"Japan ",JPN,Macrolides,281520832.00,Hospital/Retail
2000,"Japan ",JPN,Monobactams,89590.26,Hospital/Retail
2000,"Japan ",JPN,"Narrow spectrum penicillins",1259430.38,Hospital/Retail
2000,"Japan ",JPN,Others,20127.64,Hospital/Retail
2000,"Japan ",JPN,Oxazolidinones,0.00,Hospital/Retail
2000,"Japan ",JPN,Phosphonics,8092854.00,Hospital/Retail
2000,"Japan ",JPN,Polymyxins,2816983.00,Hospital/Retail
2000,"Japan ",JPN,Tetracyclines,75137896.00,Hospital/Retail
2000,"Japan ",JPN,Trimethoprim,4185130.50,Hospital/Retail
2000,"Jordan ",JOR,Aminoglycosides,55500.51,Retail
2000,"Jordan ",JOR,"Broad spectrum penicillins",10442165.61,Retail
2000,"Jordan ",JOR,Carbapenems,363.98,Retail
2000,"Jordan ",JOR,Cephalosporins,3125173.80,Retail
2000,"Jordan ",JOR,Chloramphenicols,6494.12,Retail
2000,"Jordan ",JOR,Fluoroquinolones,972935.64,Retail
2000,"Jordan ",JOR,Glycopeptides,275.18,Retail
2000,"Jordan ",JOR,Macrolides,2348265.00,Retail
2000,"Jordan ",JOR,Monobactams,54.12,Retail
2000,"Jordan ",JOR,"Narrow spectrum penicillins",299539.38,Retail
2000,"Jordan ",JOR,Others,5071.95,Retail
2000,"Jordan ",JOR,Tetracyclines,2116731.50,Retail
2000,"Jordan ",JOR,Trimethoprim,869544.44,Retail
2000,"Korea, Rep.",KOR,Aminoglycosides,12858324.00,Hospital/Retail
2000,"Korea, Rep.",KOR,"Broad spectrum penicillins",195969527.78,Hospital/Retail
2000,"Korea, Rep.",KOR,Carbapenems,378417.78,Hospital/Retail
2000,"Korea, Rep.",KOR,Cephalosporins,119370885.50,Hospital/Retail
2000,"Korea, Rep.",KOR,Chloramphenicols,3578608.50,Hospital/Retail
2000,"Korea, Rep.",KOR,Fluoroquinolones,36963959.88,Hospital/Retail
2000,"Korea, Rep.",KOR,Glycopeptides,602858.31,Hospital/Retail
2000,"Korea, Rep.",KOR,Glycylcyclines,0.00,Hospital/Retail
2000,"Korea, Rep.",KOR,Macrolides,62796400.00,Hospital/Retail
2000,"Korea, Rep.",KOR,Monobactams,93105.02,Hospital/Retail
2000,"Korea, Rep.",KOR,"Narrow spectrum penicillins",145067.61,Hospital/Retail
2000,"Korea, Rep.",KOR,Others,455460.96,Hospital/Retail
2000,"Korea, Rep.",KOR,Oxazolidinones,0.00,Hospital/Retail
2000,"Korea, Rep.",KOR,Phosphonics,11837.32,Hospital/Retail
2000,"Korea, Rep.",KOR,Polymyxins,3233.33,Hospital/Retail
2000,"Korea, Rep.",KOR,Tetracyclines,51402140.00,Hospital/Retail
2000,"Korea, Rep.",KOR,Trimethoprim,15255655.00,Hospital/Retail
2000,"Kuwait ",KWT,Aminoglycosides,1772.63,Retail
2000,"Kuwait ",KWT,"Broad spectrum penicillins",2175086.21,Retail
2000,"Kuwait ",KWT,Carbapenems,88.60,Retail
2000,"Kuwait ",KWT,Cephalosporins,1114427.73,Retail
2000,"Kuwait ",KWT,Fluoroquinolones,254761.29,Retail
2000,"Kuwait ",KWT,Glycopeptides,17.74,Retail
2000,"Kuwait ",KWT,Macrolides,644017.94,Retail
2000,"Kuwait ",KWT,Monobactams,399.77,Retail
2000,"Kuwait ",KWT,"Narrow spectrum penicillins",5282.71,Retail
2000,"Kuwait ",KWT,Others,16615.03,Retail
2000,"Kuwait ",KWT,Tetracyclines,387374.88,Retail
2000,"Kuwait ",KWT,Trimethoprim,111712.89,Retail
2000,Latvia,LVA,Aminoglycosides,459801.66,Retail
2000,Latvia,LVA,"Broad spectrum penicillins",5159361.13,Retail
2000,Latvia,LVA,Carbapenems,1101.74,Retail
2000,Latvia,LVA,Cephalosporins,689324.33,Retail
2000,Latvia,LVA,Chloramphenicols,258098.33,Retail
2000,Latvia,LVA,Fluoroquinolones,887944.13,Retail
2000,Latvia,LVA,Glycopeptides,366.45,Retail
2000,Latvia,LVA,Glycylcyclines,0.00,Retail
2000,Latvia,LVA,Macrolides,1252794.75,Retail
2000,Latvia,LVA,Monobactams,0.00,Retail
2000,Latvia,LVA,"Narrow spectrum penicillins",163279.83,Retail
2000,Latvia,LVA,Others,1274.78,Retail
2000,Latvia,LVA,Oxazolidinones,0.00,Retail
2000,Latvia,LVA,Polymyxins,0.00,Retail
2000,Latvia,LVA,Tetracyclines,3135715.75,Retail
2000,Latvia,LVA,Trimethoprim,1812277.00,Retail
2000,"Lebanon ",LBN,Aminoglycosides,161929.58,Retail
2000,"Lebanon ",LBN,"Broad spectrum penicillins",17759787.22,Retail
2000,"Lebanon ",LBN,Carbapenems,3324.49,Retail
2000,"Lebanon ",LBN,Cephalosporins,3782908.77,Retail
2000,"Lebanon ",LBN,Chloramphenicols,39880.19,Retail
2000,"Lebanon ",LBN,Fluoroquinolones,1975428.47,Retail
2000,"Lebanon ",LBN,Glycopeptides,2396.71,Retail
2000,"Lebanon ",LBN,Glycylcyclines,0.00,Retail
2000,"Lebanon ",LBN,Macrolides,2899310.75,Retail
2000,"Lebanon ",LBN,Monobactams,421.90,Retail
2000,"Lebanon ",LBN,"Narrow spectrum penicillins",494014.97,Retail
2000,"Lebanon ",LBN,Others,108999.93,Retail
2000,"Lebanon ",LBN,Oxazolidinones,0.00,Retail
2000,"Lebanon ",LBN,Polymyxins,0.00,Retail
2000,"Lebanon ",LBN,Tetracyclines,2681661.25,Retail
2000,"Lebanon ",LBN,Trimethoprim,876341.31,Retail
2000,Lithuania,LTU,Aminoglycosides,2910189.75,Hospital/Retail
2000,Lithuania,LTU,"Broad spectrum penicillins",12820318.00,Hospital/Retail
2000,Lithuania,LTU,Carbapenems,0.00,Hospital/Retail
2000,Lithuania,LTU,Cephalosporins,1112190.44,Hospital/Retail
2000,Lithuania,LTU,Chloramphenicols,232272.59,Hospital/Retail
2000,Lithuania,LTU,Fluoroquinolones,1254281.51,Hospital/Retail
2000,Lithuania,LTU,Glycopeptides,343.33,Hospital/Retail
2000,Lithuania,LTU,Glycylcyclines,0.00,Hospital/Retail
2000,Lithuania,LTU,Macrolides,2976875.25,Hospital/Retail
2000,Lithuania,LTU,"Narrow spectrum penicillins",2292798.25,Hospital/Retail
2000,Lithuania,LTU,Others,640969.20,Hospital/Retail
2000,Lithuania,LTU,Oxazolidinones,0.00,Hospital/Retail
2000,Lithuania,LTU,Polymyxins,22942.68,Hospital/Retail
2000,Lithuania,LTU,Tetracyclines,11183509.00,Hospital/Retail
2000,Lithuania,LTU,Trimethoprim,1862745.25,Hospital/Retail
2000,Luxembourg,LUX,Aminoglycosides,4587.24,Retail
2000,Luxembourg,LUX,"Broad spectrum penicillins",1990766.29,Retail
2000,Luxembourg,LUX,Carbapenems,6.20,Retail
2000,Luxembourg,LUX,Cephalosporins,731920.81,Retail
2000,Luxembourg,LUX,Chloramphenicols,244.68,Retail
2000,Luxembourg,LUX,Fluoroquinolones,303539.79,Retail
2000,Luxembourg,LUX,Glycopeptides,167.36,Retail
2000,Luxembourg,LUX,Macrolides,666495.63,Retail
2000,Luxembourg,LUX,Monobactams,2.82,Retail
2000,Luxembourg,LUX,"Narrow spectrum penicillins",66513.89,Retail
2000,Luxembourg,LUX,Others,11939.13,Retail
2000,Luxembourg,LUX,Polymyxins,507.67,Retail
2000,Luxembourg,LUX,Tetracyclines,408352.97,Retail
2000,Luxembourg,LUX,Trimethoprim,75484.70,Retail
2000,"Malaysia ",MYS,Aminoglycosides,243556.56,Hospital/Retail
2000,"Malaysia ",MYS,"Broad spectrum penicillins",32718506.97,Hospital/Retail
2000,"Malaysia ",MYS,Carbapenems,17160.93,Hospital/Retail
2000,"Malaysia ",MYS,Cephalosporins,8092253.03,Hospital/Retail
2000,"Malaysia ",MYS,Chloramphenicols,232346.06,Hospital/Retail
2000,"Malaysia ",MYS,Fluoroquinolones,860871.73,Hospital/Retail
2000,"Malaysia ",MYS,Glycopeptides,5818.84,Hospital/Retail
2000,"Malaysia ",MYS,Glycylcyclines,0.00,Hospital/Retail
2000,"Malaysia ",MYS,Lipopeptides,0.00,Hospital/Retail
2000,"Malaysia ",MYS,Macrolides,8327001.50,Hospital/Retail
2000,"Malaysia ",MYS,Monobactams,0.00,Hospital/Retail
2000,"Malaysia ",MYS,"Narrow spectrum penicillins",8530669.00,Hospital/Retail
2000,"Malaysia ",MYS,Others,71253.78,Hospital/Retail
2000,"Malaysia ",MYS,Oxazolidinones,0.00,Hospital/Retail
2000,"Malaysia ",MYS,Polymyxins,0.00,Hospital/Retail
2000,"Malaysia ",MYS,Tetracyclines,6826683.00,Hospital/Retail
2000,"Malaysia ",MYS,Trimethoprim,12758048.00,Hospital/Retail
2000,"Mexico ",MEX,Aminoglycosides,10879398.00,Hospital/Retail
2000,"Mexico ",MEX,"Broad spectrum penicillins",160898895.03,Hospital/Retail
2000,"Mexico ",MEX,Carbapenems,244111.56,Hospital/Retail
2000,"Mexico ",MEX,Cephalosporins,35762661.59,Hospital/Retail
2000,"Mexico ",MEX,Chloramphenicols,2942966.00,Hospital/Retail
2000,"Mexico ",MEX,Fluoroquinolones,30600447.13,Hospital/Retail
2000,"Mexico ",MEX,Glycopeptides,58674.57,Hospital/Retail
2000,"Mexico ",MEX,Glycylcyclines,0.00,Hospital/Retail
2000,"Mexico ",MEX,Lipopeptides,0.00,Hospital/Retail
2000,"Mexico ",MEX,Macrolides,39189700.00,Hospital/Retail
2000,"Mexico ",MEX,Monobactams,2325.77,Hospital/Retail
2000,"Mexico ",MEX,"Narrow spectrum penicillins",21225808.00,Hospital/Retail
2000,"Mexico ",MEX,Others,13263288.86,Hospital/Retail
2000,"Mexico ",MEX,Oxazolidinones,0.00,Hospital/Retail
2000,"Mexico ",MEX,Phosphonics,2082497.00,Hospital/Retail
2000,"Mexico ",MEX,Tetracyclines,55290436.00,Hospital/Retail
2000,"Mexico ",MEX,Trimethoprim,83473072.00,Hospital/Retail
2000,"Morocco ",MAR,Aminoglycosides,1773552.00,Retail
2000,"Morocco ",MAR,"Broad spectrum penicillins",41988267.63,Retail
2000,"Morocco ",MAR,Carbapenems,10678.47,Retail
2000,"Morocco ",MAR,Cephalosporins,2793515.36,Retail
2000,"Morocco ",MAR,Chloramphenicols,2627701.50,Retail
2000,"Morocco ",MAR,Fluoroquinolones,3396363.10,Retail
2000,"Morocco ",MAR,Glycopeptides,1333.93,Retail
2000,"Morocco ",MAR,Macrolides,6946529.50,Retail
2000,"Morocco ",MAR,"Narrow spectrum penicillins",11229009.00,Retail
2000,"Morocco ",MAR,Others,194545.13,Retail
2000,"Morocco ",MAR,Polymyxins,12120.33,Retail
2000,"Morocco ",MAR,Tetracyclines,9966906.00,Retail
2000,"Morocco ",MAR,Trimethoprim,6934139.00,Retail
2000,"New Zealand",NZL,Aminoglycosides,269432.00,Hospital/Retail
2000,"New Zealand",NZL,"Broad spectrum penicillins",25402176.84,Hospital/Retail
2000,"New Zealand",NZL,Carbapenems,14148.01,Hospital/Retail
2000,"New Zealand",NZL,Cephalosporins,2300138.84,Hospital/Retail
2000,"New Zealand",NZL,Chloramphenicols,628.52,Hospital/Retail
2000,"New Zealand",NZL,Fluoroquinolones,1010831.90,Hospital/Retail
2000,"New Zealand",NZL,Glycopeptides,22878.24,Hospital/Retail
2000,"New Zealand",NZL,Glycylcyclines,0.00,Hospital/Retail
2000,"New Zealand",NZL,Lipopeptides,0.00,Hospital/Retail
2000,"New Zealand",NZL,Macrolides,3759892.25,Hospital/Retail
2000,"New Zealand",NZL,Monobactams,827.91,Hospital/Retail
2000,"New Zealand",NZL,"Narrow spectrum penicillins",3698913.25,Hospital/Retail
2000,"New Zealand",NZL,Others,9109.66,Hospital/Retail
2000,"New Zealand",NZL,Oxazolidinones,0.00,Hospital/Retail
2000,"New Zealand",NZL,Polymyxins,3440.33,Hospital/Retail
2000,"New Zealand",NZL,Tetracyclines,9459919.00,Hospital/Retail
2000,"New Zealand",NZL,Trimethoprim,2765385.00,Hospital/Retail
2000,Norway,NOR,Aminoglycosides,219999.05,Hospital/Retail
